507,ACCREDITED,4,0-1-0-0,mud
508,ACCRETION,3,0-1-0,mud
513,ACCRUE,2,0-1,mud
514,ACCRUED,2,0-1,mud
522,ACCUMULATE,4,0-1-0-2,mud
523,ACCUMULATED,5,0-1-0-2-0,mud
524,ACCUMULATION,5,0-2-0-1-0,mud
525,ACCUMULATIVE,5,0-1-0-2-0,mud
526,ACCURACY,4,1-0-0-0,mud
527,ACCURATE,3,1-0-0,mud
528,ACCURATELY,4,1-0-0-0,mud
530,ACCURSED,2,2-1,mud
532,ACCUSATION,4,2-0-1-0,mud
533,ACCUSATIVE,4,0-1-0-0,mud
535,ACCUSATORY,5,0-1-0-2-0,mud
536,ACCUSE,2,0-1,mud
537,ACCUSED,2,0-1,mud
538,ACCUSER,3,0-1-0,mud
539,ACCUSING,3,0-1-0,mud
540,ACCUSINGLY,4,0-1-0-0,mud
541,ACCUSTOM,3,0-1-0,mud
543,ACCUSTOMED,3,0-1-0,mud
544,ACE,1,1,mud
560,ACERBIC,3,0-1-0,mud
574,ACETAMINOPHEN,6,0-2-0-1-0-0,mud
576,ACETATE,3,1-0-2,mud
577,ACETIC,3,0-1-0,mud
578,ACETONE,3,1-0-2,mud
584,ACETYLCHOLINE,5,0-2-0-1-0,mud
585,ACETYLENE,4,0-1-0-2,mud
588,ACHAEAN,3,0-1-0,mud
594,ACHE,1,1,mud
595,ACHENE,2,0-1,mud
603,ACHIEVABLE,4,0-1-0-0,mud
604,ACHIEVE,2,0-1,mud
605,ACHIEVEMENT,3,0-1-0,mud
606,ACHIEVER,3,0-1-0,mud
609,ACHILLES,3,0-1-0,mud
611,ACHING,2,1-0,mud
637,ACID,2,1-0,mud
639,ACIDIC,3,0-1-0,mud
640,ACIDIFICATION,6,0-2-0-0-1-0,mud
641,ACIDIFY,4,0-1-0-2,mud
644,ACIDITY,4,0-1-0-0,mud
647,ACIDOSIS,4,2-0-1-0,mud
663,ACKNOWLEDGE,3,0-1-0,mud
664,ACKNOWLEDGEABLE,5,0-1-0-0-0,mud
665,ACKNOWLEDGED,3,0-1-0,mud
666,ACKNOWLEDGEMENT,4,0-1-0-0,mud
668,ACME,2,1-0,mud
669,ACNE,2,1-0,mud
677,ACOLYTE,3,1-0-2,mud
685,ACORN,2,1-0,mud
688,ACOUSTIC,3,0-1-0,mud
689,ACOUSTICALLY,4,0-1-0-0,mud
691,ACOUSTICS,3,0-1-0,mud
692,ACQUAINT,2,0-1,mud
693,ACQUAINTANCE,3,0-1-0,mud
694,ACQUAINTED,3,0-1-0,mud
699,ACQUIESCE,3,2-0-1,mud
700,ACQUIESCENCE,4,2-0-1-0,mud
701,ACQUIESCENT,4,2-0-1-0,mud
703,ACQUIRE,3,0-1-0,mud
704,ACQUIRED,3,0-1-0,mud
707,ACQUIRER,4,0-1-0-0,mud
708,ACQUIRING,3,0-1-0,mud
710,ACQUISITION,4,2-0-1-0,mud
711,ACQUISITIONS,4,2-0-1-0,mud
712,ACQUISITIVE,4,0-1-0-0,mud
714,ACQUIT,2,0-1,mud
716,ACQUITTAL,3,0-1-0,mud
718,ACQUITTED,3,0-1-0,mud
720,ACRE,2,1-0,mud
721,ACREAGE,3,1-0-0,mud
722,ACRES,2,1-0,mud
723,ACRID,2,1-0,mud
728,ACRIMONIOUS,5,2-0-1-0-0,mud
729,ACRIMONY,4,1-0-2-0,mud
739,ACROBAT,3,1-0-2,mud
741,ACROBATIC,4,2-0-1-0,mud
742,ACROBATICS,4,2-0-1-0,mud
761,ACRONYM,3,1-0-0,mud
766,ACROPOLIS,4,0-1-0-0,mud
770,ACROSS,2,0-1,mud
773,ACRYLIC,3,0-1-0,mud
774,ACT,1,1,mud
775,ACTA,2,1-0,mud
778,ACTED,2,1-0,mud
782,ACTIN,2,1-0,mud
784,ACTING,2,1-0,mud
788,ACTINIDIA,5,2-0-1-0-0,mud
806,ACTINOMYCOSIS,6,2-2-0-2-1-0,mud
812,ACTION,2,1-0,mud
813,ACTIONABLE,4,1-0-0-0,mud
814,ACTIONS,2,1-0,mud
817,ACTIVATED,4,1-0-2-0,mud
818,ACTIVATION,4,2-0-1-0,mud
819,ACTIVATOR,4,1-0-2-0,mud
820,ACTIVE,2,1-0,mud
821,ACTIVELY,3,1-0-0,mud
823,ACTIVISM,4,1-0-2-0,mud
824,ACTIVIST,3,1-0-0,mud
825,ACTIVITY,4,0-1-0-0,mud
827,ACTOR,2,1-0,mud
828,ACTRESS,2,1-0,mud
829,ACTS,1,1,mud
831,ACTUAL,3,1-0-0,mud
832,ACTUALITY,5,2-0-1-0-2,mud
834,ACTUALLY,4,1-2-0-0,mud
835,ACTUARIAL,5,2-2-1-0-0,mud
836,ACTUARY,4,1-0-1-2,mud
839,ACTUATOR,4,1-0-2-0,mud
841,ACTUS,2,1-0,mud
844,ACUITY,4,0-1-0-0,mud
849,ACUMEN,3,0-1-0,mud
855,ACUPUNCTURE,4,1-0-2-0,mud
856,ACUTE,2,0-1,mud
857,ACUTELY,3,0-1-0,mud
858,ACUTENESS,3,0-1-0,mud
860,ACYCLOVIR,4,0-1-0-2,mud
867,ADAGE,2,1-0,mud
868,ADAGIO,4,0-1-0-2,mud
869,ADALIA,4,0-1-0-0,mud
870,ADAM,2,1-0,mud
872,ADAMANT,3,1-0-0,mud
875,ADAMANTLY,4,1-0-0-0,mud
876,ADAMS,2,1-0,mud
880,ADAPT,2,0-1,mud
881,ADAPTABILITY,6,0-2-0-1-0-0,mud
882,ADAPTABLE,4,0-1-0-0,mud
883,ADAPTATION,4,2-0-1-0,mud
885,ADAPTED,3,0-1-0,mud
886,ADAPTOR,3,0-1-0,mud
888,ADAPTIVE,3,0-1-0,mud
889,ADAR,2,0-1,mud
891,ADD,1,1,mud
895,ADDED,2,1-0,mud
897,ADDENDUM,3,0-1-0,mud
898,ADDER,2,1-0,mud
901,ADDICT,2,0-1,mud
902,ADDICTED,3,0-1-0,mud
903,ADDICTION,3,0-1-0,mud
904,ADDICTIVE,3,0-1-0,mud
905,ADDING,2,1-0,mud
906,ADDISON,3,1-0-0,mud
908,ADDITION,3,0-1-0,mud
909,ADDITIONAL,4,0-1-0-0,mud
910,ADDITIONALLY,5,0-1-0-2-0,mud
911,ADDITIVE,3,1-0-0,mud
913,ADDLE,2,1-0,mud
915,ADDLED,2,1-0,mud
918,ADDRESS,2,1-2,mud
919,ADDRESSABLE,4,0-1-0-0,mud
920,ADDRESSED,2,0-1,mud
921,ADDRESSEE,3,2-0-1,mud
922,ADDRESSES,3,1-1-0,mud
941,ADEN,2,1-0,mud
943,ADENINE,3,1-0-2,mud
949,ADENOID,3,1-0-2,mud
955,ADENOSINE,4,0-1-0-2,mud
957,ADENOVIRUS,5,0-1-0-2-0,mud
960,ADEPT,2,0-1,mud
962,ADEQUACY,4,1-0-0-0,mud
963,ADEQUATE,3,1-0-0,mud
964,ADEQUATELY,4,1-0-0-0,mud
966,ADHERE,2,0-1,mud
967,ADHERENCE,3,0-1-0,mud
968,ADHERENT,3,0-1-0,mud
969,ADHERING,3,0-1-0,mud
970,ADHESION,3,0-1-0,mud
971,ADHESIVE,3,0-1-0,mud
984,ADIEU,2,0-1,mud
987,ADIPOSE,3,1-0-2,mud
995,ADJACENT,3,0-1-0,mud
1000,ADJECTIVE,3,1-0-0,mud
